year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,mileage_kmpl,engine_cc,max_power_bhp,manufacturer,age,log_km_driven,log_selling_price,selling_price_ugx_approx
2006,130000,80000,Petrol,Individual,Manual,Third Owner,5.0,18.9,998.0,67.1,Maruti,15,11.289794413577894,11.77528972943772,5850000
2012,141000,128000,Petrol,Individual,Manual,Third Owner,5.0,18.6,1199.0,79.4,Chevrolet,9,11.759793355371237,11.856515169360305,6345000
2011,280000,120000,Diesel,Individual,Manual,First Owner,7.0,13.6,2523.0,63.0,Mahindra,10,11.695255355062795,12.542544882151386,12600000
2010,350000,30000,Petrol,Individual,Automatic,First Owner,5.0,12.6,1586.0,103.2,Maruti,11,10.308985993422082,12.765688433465597,15750000
2018,575000,70000,Petrol,Individual,Manual,First Owner,5.0,17.0,1198.0,108.5,Tata,3,11.156264806643742,13.262125319779487,25875000
2015,550000,41000,Petrol,Individual,Manual,First Owner,5.0,18.6,1197.0,81.83,Hyundai,6,10.62135173563291,13.217673557208654,24750000
2006,120000,30000,Petrol,Individual,Manual,Second Owner,5.0,19.7,796.0,46.3,Maruti,15,10.308985993422082,11.695247021764184,5400000
2015,320000,30000,Petrol,Individual,Manual,First Owner,5.0,23.95,998.0,67.05,Maruti,6,10.308985993422082,12.676076274775909,14400000
2011,250000,35000,Petrol,Individual,Manual,First Owner,5.0,16.36,1495.0,93.7,Hyundai,10,10.463131911491967,12.429216196844383,11250000
2010,300000,22000,Petrol,Individual,Manual,First Owner,5.0,15.0,1586.0,104.68,Maruti,11,9.99884318585288,12.611537753638338,13500000
2006,250000,70000,Petrol,Individual,Manual,First Owner,5.0,18.9,998.0,67.1,Maruti,15,11.156264806643742,12.429216196844383,11250000
2018,750000,70000,Diesel,Individual,Manual,First Owner,7.0,16.5,1493.0,70.0,Mahindra,3,11.156264806643742,13.527828485512494,33750000
2005,151000,200000,Diesel,Individual,Manual,Second Owner,8.0,10.5,2179.0,120.0,Mahindra,16,12.206077645517674,11.925035115797062,6795000
2011,300000,120000,Diesel,Individual,Manual,First Owner,7.0,13.93,2179.0,138.03,Tata,10,11.695255355062795,12.611537753638338,13500000
2019,577000,3000,Petrol,Individual,Manual,First Owner,5.0,20.89,1197.0,81.8,Maruti,2,8.006700845440367,13.265597545490236,25965000
2012,229999,50000,Petrol,Individual,Manual,First Owner,5.0,20.92,998.0,67.1,Maruti,9,10.819798284210286,12.345830240069793,10349955
2013,500000,50000,Diesel,Individual,Manual,First Owner,7.0,15.96,2523.0,62.1,Mahindra,8,10.819798284210286,13.122363377404328,22500000
2019,840000,1500,Petrol,Individual,Automatic,First Owner,5.0,18.2,1199.0,88.7,Honda,2,7.313886831633462,13.641157170819497,37800000
2017,900000,74000,Diesel,Individual,Manual,First Owner,5.0,22.27,1498.0,108.6,Volkswagen,4,11.211833885608513,13.710150042306449,40500000
2017,650000,25000,Petrol,Individual,Manual,First Owner,5.0,18.7,1199.0,88.7,Honda,4,10.12667110305036,13.38472764187182,29250000
2016,650000,61915,Diesel,Individual,Manual,First Owner,5.0,27.3,1498.0,98.6,Honda,5,11.033533906693767,13.38472764187182,29250000
2016,250000,110000,Petrol,Individual,Manual,First Owner,5.0,21.1,814.0,55.2,Hyundai,5,11.608244735642321,12.429216196844383,11250000
2016,550000,70000,Diesel,Individual,Manual,First Owner,5.0,20.14,1498.0,88.0,Volkswagen,5,11.156264806643742,13.217673557208654,24750000
2007,250000,150000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,17.8,1248.0,75.0,Maruti,14,11.918397239722838,12.429216196844383,11250000
2013,350000,110000,Diesel,Individual,Manual,Second Owner,7.0,17.21,1493.0,100.0,Mahindra,8,11.608244735642321,12.765688433465597,15750000
2014,185000,90000,Diesel,Individual,Manual,Second Owner,5.0,25.44,936.0,56.3,Chevrolet,7,11.407576060361786,12.128111104060462,8325000
2010,229999,120000,Petrol,Individual,Manual,Third Owner,5.0,15.6,1196.0,70.0,Ford,11,11.695255355062795,12.345830240069793,10349955
2016,1000000,65000,Diesel,Individual,Manual,First Owner,8.0,12.99,2494.0,100.6,Toyota,5,11.082157933374816,13.815510557964274,45000000
2019,490000,10000,Petrol,Individual,Manual,First Owner,5.0,20.52,1197.0,81.8,Maruti,2,9.210440366976517,13.102160670086809,22050000
2009,150000,80000,Petrol,Individual,Manual,Second Owner,5.0,20.36,1197.0,78.9,Hyundai,12,11.289794413577894,11.918390573078392,6750000
2013,600000,184000,Diesel,Individual,Manual,First Owner,7.0,20.77,1248.0,88.76,Maruti,8,12.122696471358964,13.304684934198283,27000000
2013,270000,80000,CNG,Individual,Manual,Second Owner,5.0,32.52,998.0,58.33,Maruti,8,11.289794413577894,12.506177237980511,12150000
2005,60000,70000,Petrol,Individual,Manual,Second Owner,5.0,17.3,993.0,60.0,Maruti,16,11.156264806643742,11.002099841204238,2700000
2008,150000,89000,Petrol,Individual,Manual,Second Owner,5.0,15.6,1586.0,104.68,Maruti,13,11.39640288460621,11.918390573078392,6750000
2014,335000,33033,Petrol,Dealer,Manual,First Owner,5.0,19.4,1198.0,86.8,Honda,7,10.405292613081036,12.721885810807203,15075000
2013,525000,69000,Diesel,Individual,Manual,Second Owner,5.0,22.9,1248.0,74.0,Maruti,8,11.141876276228,13.17115354157376,23625000
2015,465000,63063,Petrol,Dealer,Automatic,First Owner,5.0,18.9,1197.0,82.0,Hyundai,6,11.051905362739744,13.049792684569493,20925000
2012,83000,90000,Diesel,Individual,Manual,Second Owner,5.0,25.0,1396.0,69.0,Tata,9,11.407576060361786,11.326595886778735,3735000
2017,300000,8000,Petrol,Individual,Manual,First Owner,5.0,21.1,814.0,55.2,Hyundai,4,8.987321812850125,12.611537753638338,13500000
2012,350000,35000,Petrol,Individual,Manual,First Owner,5.0,17.0,1197.0,80.0,Hyundai,9,10.463131911491967,12.765688433465597,15750000
2011,300000,45000,Petrol,Individual,Manual,First Owner,5.0,17.0,1197.0,80.0,Hyundai,10,10.714439990727769,12.611537753638338,13500000
2011,250000,30000,Diesel,Individual,Manual,First Owner,5.0,20.4,1248.0,91.2,Fiat,10,10.308985993422082,12.429216196844383,11250000
2006,114999,59000,Petrol,Individual,Manual,Second Owner,4.0,16.1,796.0,37.0,Maruti,15,10.985309671896763,11.652678711655406,5174955
2018,700000,6200,Petrol,Individual,Manual,First Owner,7.0,19.34,1462.0,103.0,Maruti,3,8.732465848349879,13.458835614025542,31500000
2020,250000,120000,Petrol,Individual,Manual,Second Owner,5.0,21.63,998.0,67.0,Maruti,1,11.695255355062795,12.429216196844383,11250000
2016,350000,70000,Petrol,Individual,Manual,First Owner,5.0,20.51,998.0,67.04,Maruti,5,11.156264806643742,12.765688433465597,15750000
1998,80000,70000,Petrol,Individual,Manual,First Owner,5.0,14.0,796.0,35.0,Maruti,23,11.156264806643742,11.289781913656018,3600000
2017,850000,110000,Diesel,Individual,Manual,First Owner,7.0,15.4,2523.0,75.0,Mahindra,4,11.608244735642321,13.652991628466498,38250000
2007,90000,93000,Petrol,Individual,Manual,Third Owner,5.0,18.0,995.0,62.0,Chevrolet,14,11.440365524765756,11.407564949312402,4050000
2014,600000,110000,Diesel,Individual,Manual,First Owner,10.0,13.58,2499.0,72.4,Chevrolet,7,11.608244735642321,13.304684934198283,27000000
2007,135000,57000,Petrol,Individual,Manual,First Owner,5.0,19.7,796.0,46.3,Maruti,14,10.950824090522445,11.813030057420567,6075000
2005,150000,120000,Petrol,Individual,Manual,First Owner,5.0,13.2,1495.0,94.0,Hyundai,16,11.695255355062795,11.918390573078392,6750000
2012,259000,35000,Diesel,Individual,Manual,First Owner,5.0,23.03,1396.0,69.0,Tata,9,10.463131911491967,12.464583340681674,11655000
2012,220000,90000,Diesel,Individual,Manual,First Owner,5.0,23.03,1396.0,69.0,Tata,9,11.407576060361786,12.301382825334498,9900000
2012,246000,35000,Diesel,Individual,Manual,Second Owner,5.0,23.03,1396.0,69.0,Tata,9,10.463131911491967,12.4130868149145,11070000
2009,240000,120000,Petrol,Individual,Manual,First Owner,5.0,17.5,1298.0,85.8,Maruti,12,11.695255355062795,12.388394202324129,10800000
2018,946000,60000,Diesel,Individual,Manual,First Owner,5.0,22.1,1396.0,88.7,Hyundai,3,11.002116507732017,13.759997848034015,42570000
2011,215000,70000,Diesel,Individual,Manual,First Owner,5.0,23.03,1396.0,69.0,Tata,10,11.156264806643742,12.2783933071098,9675000
1999,50000,60000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,17.3,993.0,60.0,Maruti,22,11.002116507732017,10.819778284410283,2250000
2013,310000,100000,Diesel,Individual,Manual,First Owner,5.0,25.8,1498.0,98.6,Honda,8,11.51293546492023,12.644327576461329,13950000
2008,220000,35000,Petrol,Individual,Manual,First Owner,5.0,20.36,1197.0,78.9,Hyundai,13,10.463131911491967,12.301382825334498,9900000
2008,195000,90000,Diesel,Individual,Manual,Third Owner,5.0,17.8,1248.0,75.0,Maruti,13,11.407576060361786,12.180754837545884,8775000
2015,650000,50000,Petrol,Individual,Manual,First Owner,5.0,17.19,1197.0,81.86,Hyundai,6,10.819798284210286,13.38472764187182,29250000
2011,350000,98000,Petrol,Individual,Manual,First Owner,5.0,18.5,1197.0,80.0,Hyundai,10,11.49273296168228,12.765688433465597,15750000
2013,360000,30000,Petrol,Individual,Manual,First Owner,5.0,18.5,1197.0,82.85,Hyundai,8,10.308985993422082,12.793859310432293,16200000
2013,550000,50000,Petrol,Individual,Manual,Second Owner,5.0,16.3,1797.0,147.5,Hyundai,8,10.819798284210286,13.217673557208654,24750000
2016,490000,26000,Petrol,Individual,Manual,First Owner,5.0,18.9,1197.0,82.0,Hyundai,5,10.165890277802454,13.102160670086809,22050000
2011,195000,46000,Petrol,Individual,Manual,Second Owner,5.0,19.7,796.0,46.3,Maruti,10,10.736418414365376,12.180754837545884,8775000
2010,125000,80000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,19.7,796.0,46.3,Maruti,11,11.289794413577894,11.736069016284437,5625000
2019,459999,10000,Petrol,Individual,Manual,First Owner,5.0,23.84,1199.0,84.0,Tata,2,9.210440366976517,13.038979594549872,20699955
2015,275000,16700,Petrol,Individual,Manual,First Owner,5.0,22.74,796.0,47.3,Maruti,6,9.723223876851618,12.524526376648708,12375000
2018,680000,70000,Diesel,Individual,Manual,First Owner,5.0,28.4,1248.0,74.02,Maruti,3,11.156264806643742,13.42984807715229,30600000
2015,600000,7967,Petrol,Individual,Manual,First Owner,5.0,20.85,1197.0,83.14,Maruti,6,8.983188799264434,13.304684934198283,27000000
2018,720000,20000,Petrol,Individual,Manual,First Owner,5.0,22.0,1197.0,81.8,Maruti,3,9.90353755128617,13.487006490992238,32400000
2016,356000,9656,Petrol,Individual,Manual,First Owner,5.0,25.17,799.0,53.3,Renault,5,9.175438319966918,12.782686009834167,16020000
2011,225000,50000,Petrol,Individual,Manual,First Owner,5.0,19.81,1086.0,68.05,Hyundai,10,10.819798284210286,12.323855681186558,10125000
2019,725000,17000,Diesel,Individual,Manual,First Owner,5.0,24.4,1498.0,98.63,Ford,2,9.741027444837728,13.493926933836812,32625000
2010,130000,50000,Petrol,Individual,Manual,First Owner,5.0,18.0,995.0,62.0,Chevrolet,11,10.819798284210286,11.77528972943772,5850000
2015,300000,10000,Petrol,Individual,Manual,First Owner,5.0,25.17,799.0,53.3,Renault,6,9.210440366976517,12.611537753638338,13500000
2013,400000,43000,Petrol,Individual,Manual,Second Owner,5.0,18.5,1197.0,82.85,Hyundai,8,10.668978650219241,12.89921982609012,18000000
2013,550000,50000,Diesel,Individual,Manual,First Owner,5.0,23.5,1396.0,88.7,Hyundai,8,10.819798284210286,13.217673557208654,24750000
2006,120000,90000,Petrol,Individual,Manual,Second Owner,5.0,18.9,998.0,67.0,Maruti,15,11.407576060361786,11.695247021764184,5400000
2012,409999,100000,Diesel,Individual,Manual,Second Owner,8.0,14.0,2498.0,112.0,Mahindra,9,11.51293546492023,12.923909999653127,18449955
2010,110000,80000,Petrol,Individual,Manual,Second Owner,5.0,0.0,1086.0,62.1,Hyundai,11,11.289794413577894,11.608235644774552,4950000
2012,450000,120000,Diesel,Individual,Manual,First Owner,7.0,15.96,2523.0,62.1,Mahindra,9,11.695255355062795,13.017002861746503,20250000
2019,610000,5000,Petrol,Individual,Manual,First Owner,5.0,21.21,1197.0,81.8,Maruti,2,8.517393171418904,13.321214236149494,27450000
2016,515000,68609,Diesel,Dealer,Manual,First Owner,5.0,22.7,1498.0,89.84,Ford,5,11.136193575684937,13.151922179645874,23175000
2018,925000,33360,Diesel,Dealer,Manual,First Owner,5.0,22.77,1498.0,98.59,Ford,3,10.415142832042596,13.737549016494562,41625000
2019,860000,14317,Petrol,Dealer,Manual,First Owner,5.0,14.23,1498.0,104.55,Nissan,2,9.56927276595613,13.664687668229691,38700000
2012,225000,87237,Diesel,Dealer,Manual,Second Owner,5.0,20.0,1399.0,68.05,Ford,9,11.376395294789138,12.323855681186558,10125000
2017,500000,62960,Diesel,Dealer,Manual,First Owner,5.0,25.83,1498.0,99.0,Ford,4,11.05027076606553,13.122363377404328,22500000
2017,600000,26634,Petrol,Dealer,Automatic,First Owner,5.0,21.21,1197.0,81.8,Maruti,4,10.1899814193511,13.304684934198283,27000000
2012,195000,163720,Diesel,Dealer,Manual,First Owner,5.0,18.5,1399.0,68.0,Ford,9,12.005919038576936,12.180754837545884,8775000
2012,265000,67998,Petrol,Dealer,Manual,First Owner,5.0,18.9,998.0,67.1,Maruti,9,11.127248278167759,12.487485104968359,11925000
2018,650000,20706,Diesel,Dealer,Manual,First Owner,5.0,23.8,1499.0,98.63,Ford,3,9.938227086340024,13.38472764187182,29250000
2015,415000,100581,Diesel,Dealer,Manual,First Owner,5.0,25.83,1498.0,99.0,Ford,6,11.518728594197178,12.936033799212835,18675000
2015,600000,67303,Diesel,Dealer,Manual,First Owner,5.0,20.45,1461.0,83.8,Renault,6,11.116974949230649,13.304684934198283,27000000
2013,340000,79139,Petrol,Dealer,Manual,First Owner,5.0,18.5,1197.0,85.8,Maruti,8,11.278973714939415,12.736700896592344,15300000
2014,350000,84784,Diesel,Dealer,Manual,First Owner,5.0,24.0,1120.0,70.0,Hyundai,7,11.347873919341227,12.765688433465597,15750000
2012,265000,130376,Diesel,Dealer,Manual,Second Owner,5.0,23.2,1248.0,73.94,Maruti,9,11.778185532549745,12.487485104968359,11925000
2017,625000,72000,Diesel,Individual,Manual,First Owner,7.0,13.93,2179.0,138.03,Tata,4,11.184435286790631,13.345506928718539,28125000
2008,245000,127000,Diesel,Individual,Manual,Second Owner,5.0,16.8,1493.0,110.0,Hyundai,13,11.751950239425476,12.409013489526863,11025000
2014,395000,120000,Diesel,Individual,Manual,First Owner,5.0,25.2,1248.0,74.0,Maruti,7,11.695255355062795,12.886641043883259,17775000
2014,490000,100000,Diesel,Individual,Manual,First Owner,5.0,24.4,1120.0,71.0,Hyundai,7,11.51293546492023,13.102160670086809,22050000
2018,955000,40000,Diesel,Individual,Manual,First Owner,7.0,24.52,1248.0,88.5,Maruti,3,10.596659732783579,13.769466619462868,42975000
2013,525000,110000,Diesel,Individual,Manual,First Owner,5.0,23.4,1248.0,74.0,Maruti,8,11.608244735642321,13.17115354157376,23625000
2017,550000,30000,Petrol,Individual,Manual,First Owner,5.0,20.3,1199.0,84.0,Tata,4,10.308985993422082,13.217673557208654,24750000
2014,200000,120000,Diesel,Individual,Manual,Second Owner,5.0,19.1,1405.0,70.0,Tata,7,11.695255355062795,12.206072645530174,9000000
2017,500000,15000,Petrol,Individual,Manual,First Owner,5.0,18.16,1196.0,86.8,Ford,4,9.61587214452889,13.122363377404328,22500000
2016,825000,33500,Diesel,Individual,Manual,First Owner,5.0,23.65,1248.0,88.5,Maruti,5,10.419330568113901,13.623138665316818,37125000
2012,250000,70000,Diesel,Individual,Manual,First Owner,7.0,17.21,1493.0,100.0,Mahindra,9,11.156264806643742,12.429216196844383,11250000
2015,600000,10000,Petrol,Individual,Manual,First Owner,5.0,18.16,1197.0,78.8,Toyota,6,9.210440366976517,13.304684934198283,27000000
2018,1325000,22053,Diesel,Individual,Manual,First Owner,7.0,16.36,2179.0,120.0,Mahindra,3,10.001249270318624,14.09692301740246,59625000
2016,770000,50000,Diesel,Individual,Manual,First Owner,7.0,18.49,1493.0,100.0,Mahindra,5,10.819798284210286,13.554145793829866,34650000
2011,415000,78432,Diesel,Individual,Manual,First Owner,5.0,16.52,1991.0,123.7,Chevrolet,10,11.27000003614456,12.936033799212835,18675000
2011,825000,125000,Diesel,Individual,Manual,Second Owner,7.0,14.66,2199.0,194.3,Hyundai,10,11.736077016252437,13.623138665316818,37125000
2018,530000,80000,Diesel,Individual,Manual,First Owner,5.0,26.1,1498.0,99.23,Ford,3,11.289794413577894,13.180632285528304,23850000
2006,425000,270000,Diesel,Individual,Manual,Third Owner,8.0,12.8,2494.0,102.0,Toyota,15,12.506180941677357,12.959844447906553,19125000
2012,310000,50000,Petrol,Individual,Manual,Second Owner,5.0,19.4,1198.0,86.8,Honda,9,10.819798284210286,12.644327576461329,13950000
2017,390000,20000,Petrol,Individual,Manual,First Owner,5.0,23.84,1199.0,84.0,Tata,4,9.90353755128617,12.873902018105829,17550000
2016,700000,30000,Petrol,Individual,Manual,First Owner,5.0,15.29,1591.0,121.3,Hyundai,5,10.308985993422082,13.458835614025542,31500000
2010,200000,70000,Petrol,Individual,Manual,Second Owner,5.0,19.81,1086.0,68.05,Hyundai,11,11.156264806643742,12.206072645530174,9000000
2013,1050000,7200,Diesel,Individual,Manual,First Owner,8.0,12.99,2494.0,100.6,Toyota,8,8.881975184248867,13.864300722133706,47250000
2014,580000,97000,Diesel,Individual,Manual,First Owner,5.0,26.0,1498.0,98.6,Honda,7,11.48247656671073,13.270783382522602,26100000
2014,200000,60000,Petrol,Individual,Manual,Second Owner,5.0,21.1,814.0,55.2,Hyundai,7,11.002116507732017,12.206072645530174,9000000
2013,245000,25000,Petrol,Individual,Manual,First Owner,5.0,18.2,1199.0,84.8,Chevrolet,8,10.12667110305036,12.409013489526863,11025000
2010,210000,94000,Petrol,Individual,Manual,Second Owner,5.0,20.36,1197.0,78.9,Hyundai,11,11.451060699493427,12.254862809699606,9450000
2005,50000,90000,Petrol,Individual,Manual,Second Owner,5.0,15.4,1590.0,94.0,Maruti,16,11.407576060361786,10.819778284410283,2250000
2012,700000,50000,Diesel,Individual,Automatic,Second Owner,7.0,12.12,2231.0,184.0,Chevrolet,9,10.819798284210286,13.458835614025542,31500000
2019,660000,35000,Diesel,Individual,Manual,First Owner,5.0,22.95,1248.0,74.0,Tata,2,10.463131911491967,13.399995114002609,29700000
2015,630000,117500,Petrol,Individual,Manual,Second Owner,5.0,17.4,1497.0,117.3,Honda,6,11.674202123168433,13.353475098367715,28350000
2012,950000,78500,Diesel,Individual,Manual,First Owner,7.0,15.1,2179.0,140.0,Mahindra,9,11.270866642542865,13.764217263576723,42750000
2018,740000,8000,Petrol,Individual,Manual,First Owner,5.0,18.6,1197.0,81.83,Hyundai,3,8.987321812850125,13.514405465180353,33300000
2017,570000,25000,Petrol,Individual,Manual,First Owner,5.0,18.12,1196.0,86.8,Ford,4,10.12667110305036,13.253391639810733,25650000
2012,450000,60000,Diesel,Individual,Manual,Third Owner,5.0,22.32,1582.0,126.32,Hyundai,9,11.002116507732017,13.017002861746503,20250000
2019,390000,10000,Petrol,Individual,Manual,First Owner,5.0,22.5,999.0,67.0,Datsun,2,9.210440366976517,12.873902018105829,17550000
2009,180000,70000,Petrol,Individual,Manual,Second Owner,5.0,14.2,1597.0,92.0,Ford,12,11.156264806643742,12.100712129872347,8100000
2015,130000,60000,Petrol,Individual,Manual,First Owner,4.0,25.4,624.0,37.48,Tata,6,11.002116507732017,11.77528972943772,5850000
2006,270000,70000,Petrol,Individual,Manual,Second Owner,5.0,17.7,1497.0,78.0,Honda,15,11.156264806643742,12.506177237980511,12150000
1997,60000,25000,Petrol,Individual,Manual,Third Owner,4.0,16.1,796.0,37.0,Maruti,24,10.12667110305036,11.002099841204238,2700000
2006,170000,90000,Petrol,Individual,Manual,Third Owner,5.0,13.9,1599.0,103.2,Hyundai,15,11.407576060361786,12.043553716032399,7650000
2015,978999,90000,Diesel,Individual,Manual,First Owner,5.0,19.67,1582.0,126.2,Hyundai,6,11.407576060361786,13.794285900061666,44054955
2018,490000,25000,Petrol,Individual,Manual,First Owner,5.0,23.84,1199.0,84.0,Tata,3,10.12667110305036,13.102160670086809,22050000
2012,280000,60000,Diesel,Individual,Manual,Second Owner,5.0,23.5,1498.0,88.7,Ford,9,11.002116507732017,12.542544882151386,12600000
2018,390000,25000,Petrol,Individual,Manual,First Owner,5.0,23.84,1199.0,84.0,Tata,3,10.12667110305036,12.873902018105829,17550000
